Comments,neg,neu,pos
" #StandWithPalestine   #EndViolence  
 We mourn the loss of many brothers and sisters to acts of terrorism. Together, let's strive for peace and justice. #PrayForPalestine #EndViolence 
`terrorists  Occupier `",0.54264104,0.39269152,0.06466748
"Let's continue to keep Palestine in our thoughts and prayers. May peace, justice, and comfort find their way to the resilient people of Palestine.  #PrayForPalestine",0.009482883,0.25060835,0.73990875
"South Africa stand with Palestine  

#PrayForPalestine #FreePalestineFromIsrael #IsraelisATerorristState 
#Ø·ÙÙØ§Ù_Ø§ÙØ£ÙØµÙ",0.21961449,0.6754759,0.10490963
"Indeed Almighty Allah! Will help you and reward you more than these hardships.
#ArmiesToAqsa
#PrayforPalestine 
#Gaza #Gaza #Gaza_Genocide #GazaHolocaust #Ø£Ø¨ÙØ¹Ø¨ÙØ¯Ø© #IsraelisaGenocidalState #PalestinianLivesMatter",0.12068876,0.4897011,0.38961017
"Did something similar but because she was proudly transphobic. It hurts at first, but then you realize how relieved you'll feel not having someone so hateful in your circle. Anyways #PrayForPalestine ",0.5996559,0.31887415,0.08146991
"London, throughout Britain, and around the world, a historic day and protest

#FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
@IMshamstrz",0.12594378,0.66130155,0.2127547
"A heartfelt prayer for the people of Palestine, especially the children of Gaza. May they find peace, solace, and relief from their suffering.  #PrayForPalestine #ChildrenOfGaza #HopeForPeace",0.015450542,0.24360995,0.74093956
"""Selective humanity""  you're doing the same thing the western world is doing with Ukraine and Palestine. Do not disregard a nations crisis because of another. 
#PrayforPalestine 
#PrayforSudan
#Prayforcongo",0.6797739,0.2994863,0.020739812
"Cursed be whatever happens after my death

#StopGazaGenocide 
#FreePalestine 
#PrayForPalestine",0.7008593,0.27583286,0.023307903
"The killers of the she-camel of Prophet Saleh (peace be upon him) were only four people. The entire nation was punished because the rest committed the crime of remaining silent.

Insha'Allah, Israel will also soon face the consequences

#FreePalestineNow 
#PrayForPalestine",0.8527136,0.139962,0.007324476
Plans genocide with his family #NetanyahuIsAwarCriminal psychopath  #PrayForPalestine ,0.8960717,0.09737397,0.0065544127
"The Israeli occupying forces launched an attack on the Qalandiya refugee camp north of Jerusalem, firing tear gas towards homes. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide 
",0.8704049,0.123874485,0.0057206005
"#AsslamuAllekum
In front of your strength, there are those righteous servants of Allah who have more faith in their Lord than in their strength. From today onwards, if anyone talks about trusting weapons, show them this picture. #FreePalaestine #PrayForPalestine #GazaUnderAttack #Gaza_Genocide #Shams_T 
",0.15597591,0.66076773,0.1832564
#SavePalestine_FromZionism #PrayForGaza #PrayForPalestine #StandWithPalestine #PalestineWillBeFree,0.09089529,0.6279255,0.28117913
"#AsslamuAllekum
And your Lord says",0.05102857,0.8531236,0.0958478
children never lie #FreePalestineFromIsrael #IsraelCuak #PrayForGaza #PrayForPalestine,0.3122394,0.58461225,0.10314838
"I'm not anti-Semitic , I'm not racist , I'm not terrorist , but what's happening now in Gaza is GENOCIDE and I can't agree with something like that forever  !!! 

#StopGenocideInGaza 
#PrayForPalestine",0.8657519,0.121533476,0.012714628
"Their tiny hearts, with heavy burdens, weigh, In the midst of chaos, they find their way.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat #DonateForPakistan",0.16793913,0.7182304,0.11383043
"We are selling constant images of open -air morgue in Gaza !!Genocide persists and the government of Israel does not seem to deter the genocide of the Palestinian people.#PrayForpalestine #stopgenocide """,0.9419742,0.054514367,0.003511541
"God bless the people of Palestine.

This needs to stop. It's just NOT right.

#PrayForPalestine ",0.82444686,0.14637041,0.02918283
"Israel is a TERRORIST STATE 

#IsraelisATerorristState 

#FreePalaestine 
#FreeGazaNow 
#PrayForPalestine",0.87985545,0.11174634,0.00839819
"""Is there a bigger dream than to want to go back to your home?""
Deep words from such a young mind.
May Allah Subhanahu Wa Ta'la grant them victory. 
#PrayForGaza #PrayForPalestine
#FreePalestine #BDS
",0.05804502,0.41956955,0.5223855
"Jungkook Zionist
Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine
#FreePalestine 
#SaveChildren",0.43299565,0.49683064,0.0701737
"Ironically, thatâs how this whole thing started, buddy..Zionist Jews coming into Palestine and using intimidation tactics to build an apartheid state #PrayForPalestine",0.8657568,0.12710531,0.007137805
"Pakistan has not given Ukraine, which is at war with Russia, any weapons, and it has no intention of doing so.

#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar",0.7730448,0.218975,0.007980168
"Alkhidmat Foundation's Woman's Wing bringing hope to the people of  Gaza, one blanket bring children's smile light up their darkest days.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",0.0053377035,0.1779629,0.81669945
"#ukraine #palestine #PrayForPalestine #IsraeliCrimes #RussiaWar""",0.5637604,0.40842807,0.027811514
"The Israeli economy is increasingly declining due to the war. What is the situation like?

#freepalestina #freepalestine #palestina #hamas #israel #prayforpalestine",0.8056412,0.18464991,0.009708985
" 
These kids are being forced to grow up every second, they have to sleep with one eye open because tomorrow isnât promised, this isnât a burden anyone should face  The individuals that are doing this are they even human?#Palestine #PalestinianLivesMatter #PrayForPalestine",0.93418473,0.06119397,0.0046212645
" 

The zionists is not only having war with Palestine  but all over the world. Even if they win the war  the world will disown them forever. The world will never forgive and forget  #PrayForPalestine""",0.6717893,0.28554872,0.04266202
"#PrayForPalestine 
#FreePalenstine",0.102049425,0.6826806,0.21526994
"The Palestine children are sharing their thoughts with the Muslim world sitting in their houses in ruins by jews and trying to wake up Muslims.

#Palestine #Gaza #PrayForPalestine",0.7380172,0.24873856,0.013244297
"#Palestine #Gaza #PrayForPalestine""",0.12526305,0.7544182,0.12031884
"In this challenging situation, the Alkhidmat Foundation Woman Wing is distributing blankets to the people of Gaza.

#Palestine #Gaza #PrayForPalestine #Pakistan #Alkhidmat",0.063821316,0.7590146,0.17716411
#FreePalestine #PrayForGaza #PrayForPalestine #IsraeliNewNazism,0.32514423,0.5915614,0.08329447
It has arrived. While I cannot go out to the streets and raise my voice  I have decided to do whatever I can within my usual capacity  even if it's just a little #FreeGaza #FreePalaestine #PrayForGaza #PrayForPalestine,0.1274138,0.6452776,0.22730854
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.

#PrayForPalestine
#FreePalestine",0.023617646,0.41187242,0.56451
#PrayForPalestine,0.08582007,0.72786707,0.18631293
"#FreePalestine""",0.18283802,0.71014863,0.10701341
"Jungkook Zionist
fuck jungkook fuck jack harlow fuck jake kodish fuck scooter braun and fuck any and every zionist ignoring the plight of Palestinians 

Boycott #Zionist 
STAND WITH PALESTINE
PRAY FOR PALESTINE
#PrayForPalestine",0.9395273,0.055144977,0.005327799
"May Allah protect and save the people of PALESTINE and bring peace and justice to their land.
#PrayForPalestine

#StandForPalestine #StandForJustice #FreePalestine",0.02585499,0.42826593,0.54587907
"how many more children have to ?!
**For what sin she was killed** surah Al-Takwir
 #IsraelCommitingGenocide
#IsraelcommitingWarcrimes
#FreePalestine #freegaza #boycottisrael #PrayForGaza #gazaunderattack #savegaza #prayforpalestine #freepalestine #freegaza #savethechildren",0.83606535,0.15330966,0.010624959
"No words to explain this! This is heartbreaking! Cannot even say thoughts and prayers are with the  families of those who passed away because those remaining ones will be next in line to get caught to this genocide!  

Israelis are murderers!
This is genocide!

#PrayForPalestine",0.9706926,0.026560877,0.002746555
#PrayForPalestine #IsraelLaknatulloh,0.25407326,0.6765313,0.06939538
"we are all Palestinians
we are all GAZA",0.66772157,0.31691927,0.015359161
we are all Palestinians,0.5531482,0.42810777,0.018743983
Fuck Palestine,0.94807005,0.046013165,0.005916812
They are Stand with humanity respect for US ,0.05464195,0.5304137,0.41494438
"The average IQ in Gaza is 67.9 and 30% of the marriages are between first cousins. 

Forrest Gump had an IQ of 75, for reference.",0.2533401,0.66332763,0.08333229
"This donkey is working more for the oppressed Muslims of #Gaza than the rulers of the Islamic world.
#FreePalestine #OIC #hamas #GazaGeniocide",0.6811573,0.292582,0.026260745
Remove BJP,0.43410957,0.53789693,0.027993513
"Texas, US - why not Iran ? why not in Iraq ? why not in any of 22 Arabic countries ??",0.40779284,0.5795377,0.012669503
Free free. ,0.040906716,0.4231979,0.5358954
Free Palestine  ,0.1399268,0.6831189,0.17695436
#FreePalestine,0.2447659,0.6537806,0.10145356
"It is impossible for the Christians to raise the people of Israel, because they hate the cruelty of this nation.",0.96534234,0.03276202,0.0018955412
"Muslim are born to die 
Am I right",0.6037669,0.38149846,0.014734591
those in Spain towards Palestine. and what are they doing?,0.18084659,0.80033207,0.018821359
Respect  ,0.01661726,0.3544921,0.62889063
#Bidendemocrats,0.2752009,0.6638605,0.060938615
ISRAEL ESTADO TERRORISTA,0.47006893,0.50523317,0.024697902
The land was Jewish before Muslims conquered it in 611 .... there was no such thing called Palestine.....  The history didn't start in 1947 ....,0.4519368,0.5160629,0.032000236
"Our answer to October 7th will be conquest, deportation and Jewish settlement",0.42509368,0.55944955,0.015456758
This is terrorism ,0.87929475,0.11220105,0.008504263
The West Bank has no Hamas BTW!,0.17880106,0.6733954,0.14780349
"Letâs start a chain of âAllah is Sufficient for us, and He is the Best Disposer of affairs. for Palestine ",0.02919874,0.45562327,0.51517797
"#WeStandWithPalestine """,0.074053384,0.72182643,0.2041202
"God is enough, and yes, the agent..",0.01702169,0.35938886,0.62358946
The terrorist occupation forces continue their crimes with impunity because of the support from US and EU.,0.8221893,0.16973498,0.00807576
Maybe they are Hamas members,0.42723548,0.55913043,0.013634138
"NEW: California governor Gavin Newsom admits the only reason Dem leaders cleaned up San Francisco was because world leaders were coming for APEC.

âFolks say: âoh, they're just cleaning up this place because all those fancy leaders are coming into town.ââ

âThatâs true becauseâ¦",0.22222942,0.55194175,0.22582889
" there is no HAMAS here..""",0.29556355,0.6436561,0.060780335
The most justified war,0.1925462,0.6676723,0.13978148
More Pallywood?,0.060211617,0.8861687,0.05361968
Is this Sanatan darm?,0.10574873,0.8620201,0.03223125
Ayesha and prophet ,0.025479699,0.8999452,0.07457515
Is it fake or not? That's terrible....,0.9423273,0.05353481,0.0041379863
" RECAP #Israel #Palestine

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",0.35426456,0.617654,0.028081335
That looks a lot like Mexico,0.17271565,0.733545,0.09373938
"stop spreading lies 
Mexican police officer in a riot in 2020 in Guadalajara.",0.8313705,0.1615299,0.007099603
Abe chutiye solder pe dekh kiska flag hai isi liye bolta hu pahle ja kari lao uske baad bakchodi karo per tum bhosdi wale ko to apne aage aage aage kuchh dikhta hau nahii,0.1336718,0.8199568,0.046371404
" RECAP #Israel #Palestine (as of 07:00 GMT, 7 November)

1. Israeli Prime Minister Benjamin Netanyahu said that Israel would assume âoverall security responsibilityâ of the Gaza Strip for an indefinite period after its war with Hamas, the most public pushback against USâ¦",0.29994556,0.6679538,0.03210066
"what proof do you have that this is in the UK, we can clearly see the Mexican flag at the uniform of the policeman. Also, what proof do you have that this was done at a ""Hamas demonstration""",0.36408448,0.6126108,0.023304675
That is 4 Jun 2020 in Guadalajara Mexico.,0.007494329,0.9388886,0.053617116
no we don't,0.34504294,0.56870574,0.0862513
Idiot,0.9263138,0.06277209,0.010914102
Honda Sport should be shot,0.38010576,0.5861643,0.03372994
Very good,0.005273819,0.042851757,0.9518744
Thatâs not a British police officer. ,0.633457,0.3444672,0.022075845
Er.. that's 100% not in Britain.,0.55886626,0.4130008,0.028132986
RIP   EUROPE,0.71966827,0.25234258,0.027989082
reverse image and video searching is a blessing,0.0048503205,0.056531712,0.93861794
Satan Voice,0.2807933,0.6850375,0.03416923
That's not the UK lol,0.23711878,0.62734705,0.13553418
What hamas related.  The guy were toyota shirt.,0.16678101,0.77187705,0.06134194
This is NOT BRITAIN IT WAS MEXICO IN 2020,0.4922457,0.4633295,0.044424776
Wtf,0.60334694,0.3474337,0.04921933
#Ishel,0.16512303,0.66710967,0.1677673
this should be america,0.38394338,0.50868595,0.1073707
Peaceful religion,0.07670058,0.7060943,0.2172051
Thatâs not BRITAIN !!!,0.77173215,0.20343673,0.024831124
That's not British,0.6981197,0.2827477,0.019132547
By the way it's not Hamas it's Mexico 2020,0.1406661,0.7471592,0.11217472
Lies and defamation. This is in Mexico in 2020.,0.856242,0.13588208,0.007875849
Fake that is not a British police uniform..,0.68062234,0.29458365,0.024793996
Deport them.,0.6512814,0.3095051,0.039213493
Please also share what's happening in Gaza,0.068810426,0.8403211,0.09086854
3 years old video ,0.093489744,0.83397937,0.0725309
The peaceful vibes of many Palestinians who support Hamas ,0.3225274,0.59486395,0.08260861
"Don't be like idiots, don't spread fake news. There are enough real videos for that",0.7804084,0.19722143,0.022370165
