Comments,neg,neu,pos
There has NEVER bern a country of Palestine! Learn some history. Jewish people were the people of the area in and around Jerusalem for thousands of years before âPalestiniansâ became a word.,0.5610542,0.40207052,0.03687518
"No true, but good try!",0.03146148,0.26687628,0.70166224
It was the Ottoman Empire.  Now an Ottoman is something I put my feet on.,0.5696462,0.3888592,0.041494586
These are additiial photd roving hat,0.026050203,0.90467286,0.06927692
This is a jewish neighborhood in Jerusalem.,0.58014625,0.4068137,0.013040021
"Prior to 1948, it was British.  Prior to WWI, it was the Ottoman Empire.  Palestine was not a country!",0.6819517,0.29691097,0.021137347
Nice picture of the Jewish section of Jerusalem.,0.00686199,0.22226875,0.77086926
"It was not invaded in 48.Ages of Alyah and Zionist immigration went before that.P. was never a country/people but a region which is now Jordan,Israel, etc.Mid 19th cent. max 750.000 inhabitants,not empty but sparsely populated. Pic is from the 30 s : British ruled the place.",0.21624416,0.7043376,0.07941822
#FreePalestineFromIsraeINOW,0.28727844,0.6539101,0.058811396
I've never seen a group of people less self-aware of how poorly they are presenting themselves to the wider world.,0.81127006,0.17643276,0.012297146
the tiktok army,0.10226972,0.7910436,0.10668666
They canât fight they canât dance what exactly they can do ?,0.47049317,0.49901655,0.030490266
I think my soul puked ,0.7883299,0.18203072,0.029639464
Ttiktok force is happy and dancing now .they achieved very big in gaza  because they killed their own 3 hostages .,0.16931708,0.36008745,0.47059542
Ok,0.17729463,0.52648747,0.29621792
Palestine will be free InshaAllah,0.018328227,0.45901212,0.52265966
"Letâs hope they keep posting like this. 

There are still a few people left on Earth who donât hate the Zionists yet who still need to be reached.",0.30947912,0.54674417,0.14377674
They look like janitors or zookeepers,0.7985804,0.18970667,0.01171287
They look great; no need for any more American money for this stuff.,0.048540793,0.1347276,0.81673163
Last time I saw this many unattractive women I was at a local Walmart.,0.95991975,0.037426148,0.0026540777
I want to see them on the day of judgement.,0.08670347,0.7018107,0.21148579
"How it started 

How itâs going ",0.12662522,0.80282193,0.07055291
Good luck insha'Allah,0.0025704762,0.084717005,0.91271245
"They make white people dancing, so much better.",0.011033474,0.1073444,0.88162214
Zombies,0.7285171,0.24048561,0.03099725
shameless,0.2939128,0.6263691,0.07971812
Peppa pig version army,0.025825918,0.61611366,0.35806042
Incredibly cringe ,0.84621346,0.12864222,0.025144296
"It's disgusting 
Warmonger, Physchopt clown ",0.9471225,0.045444198,0.007433244
Practising for a rave party. In Hell.,0.62573594,0.33629972,0.037964333
"Israelis like to dance, they do it a lot
Just google dancing israelis",0.35227695,0.541044,0.1066791
"Whoever raised her, please start using protection and whoever is going to marry her you do the same please.",0.18477045,0.7287756,0.086453915
I've seen white people dance better than this,0.32908145,0.5294471,0.14147156
I guess their pants are brown already this time.,0.5915292,0.37889734,0.029573482
Ceasefire in Gaza NOW!,0.21122211,0.7139912,0.074786685
"It seems like a celebration of their ongoing failures.

Al-Qassam ghosts have significantly contributed to their loss of composure.",0.872618,0.12191424,0.005467681
"From the ""safety"" of Israel, it's funny. They will find out  soon enough if they send in the tiktok girls.",0.37329543,0.52627444,0.10043012
Tiktok army,0.08106973,0.7728639,0.14606635
Genuinely so ugly,0.9708652,0.026059106,0.0030757356
How anyone can celebrate ? After killing thousands of innocents,0.9615534,0.035958055,0.0024884902
"Israeli Dance Forces, wonders why they are getting curb stomped in Gaza.",0.6456601,0.34304976,0.011290174
Love  them,0.010063958,0.057471864,0.9324642
"Looks like theyâre having fun. 

How is it down in the tunnels?",0.007357873,0.10936981,0.88327235
Itâs called having fun and laughing and dancing. Tough to do in a burka. ,0.05946596,0.29597005,0.64456403
Good on them for having fun . Difference between you pro Palestinians itâs all death and hate. Israel all about life and happiness?! Could learn a few things!,0.3338537,0.3742329,0.29191345
Oh no! Not dancing!,0.7196471,0.24435665,0.035996255
I am sure I am not the only one who thought of this,0.1695228,0.6708062,0.15967104
"Oh God, grant victory to our vulnerable brothers in Palestine",0.07100923,0.5414755,0.38751534
"Oh God, your victory, who promised God is great",0.007514334,0.1255125,0.86697316
": will try to save life even if itâs  
 : will try to take life even if itâs ",0.108354144,0.57492346,0.3167224
"Oh God, support the unseen, support the innocent, Amen",0.009565443,0.20602785,0.7844067
Don't stop talking about Palestine ,0.5091597,0.4506979,0.040142417
If I was a American tax payer I'd want my money back ,0.5306367,0.40956852,0.059794806
Children of light,0.021792041,0.741682,0.23652598
Grotesque,0.6513662,0.32026485,0.028369006
They are exuberantly happy,0.0024886243,0.025568003,0.9719434
Tiktouers,0.17623174,0.7668312,0.056937087
I like our chances,0.012410696,0.17773391,0.8098554
How can they pass the test?  Or is there any soldiers standards for the idf?  It is even a shameful thing for other soldier group around the world,0.8845177,0.109892525,0.0055897823
We'll see how long these ones last,0.06891967,0.8320287,0.099051625
Embarrassing,0.89063746,0.097703114,0.011659397
Boom!,0.02348374,0.2798293,0.696687
They are all from Syosset or Escondido,0.046215348,0.9131826,0.04060205
This is a dance so that the US will send more sweet tax money to Israel.,0.40777016,0.5444019,0.047827948
How are they not embarrassed?,0.53434026,0.43326327,0.032396436
Some from Sodoma some from Gomorra,0.101726815,0.84338194,0.05489129
Awkward,0.76273435,0.22052072,0.016744923
A few moments later ,0.07135456,0.8163844,0.11226103
very much THIS energy... ,0.02863873,0.41627818,0.5550831
Yeah share more videos with locations,0.013079089,0.71001494,0.27690595
I gotta bleach my eyes. I have GOT to bleach my eyes,0.8230603,0.15398276,0.022956973
Last Dance,0.11104378,0.70168036,0.18727584
APARTHEID,0.24502528,0.62743306,0.12754162
Same,0.32110432,0.512906,0.16598968
Praying they all keep their heads up,0.009897731,0.3291131,0.66098917
!,0.09442679,0.5372047,0.36836848
"You know when SOMETHING gets burn in the fire and IT started doing that dancey dancey dance cos its fucking hot and IT tryna like survive? Yep- IT is them- in hellfire, being the fuels. LOLS",0.4921969,0.35844186,0.14936125
"Pr stunt, look at us just like the west.",0.454077,0.50617814,0.03974482
mental disorder,0.722963,0.2511377,0.025899362
It's the same picture.,0.16805245,0.7221359,0.109811656
not beating the dancing israelis allegations,0.7351106,0.25611022,0.008779129
AS,0.25282693,0.49158028,0.2555928
All of them,0.30360314,0.58282155,0.11357531
I LIKE IT,0.017157556,0.1158493,0.8669932
"I though the word ""heroes"" is unisex and can be apply to both genders?
I've never heard people use the word ""sheroes""",0.31309086,0.6174262,0.069482975
they're clowning themselves ,0.85526776,0.12722033,0.017511956
God Save us,0.03224476,0.3619471,0.60580814
i could 1v5,0.02056391,0.48820463,0.49123144
You get better moves from a washing machine,0.15736276,0.5695467,0.27309054
I think they need to change their diapers ,0.6483341,0.33237946,0.019286498
"Lovely ,enjoy your self ladies.",0.0024627596,0.026928246,0.970609
Eeew,0.22368695,0.65484977,0.12146326
Hopefully a Hamas member will be lucky today,0.011805655,0.18517853,0.80301577
Can I dance like this in Auschwitz?,0.20045315,0.6916391,0.10790775
Similar,0.21745543,0.5627165,0.21982805
Alo Al Majna Hospital ....,0.10328978,0.85913545,0.03757468
I would be so embarrassed.,0.9386394,0.05654426,0.0048164
From Tok Nazionist,0.43974808,0.545873,0.014378875
Deranged,0.62470484,0.31357065,0.061724547
ewww,0.5968833,0.35748166,0.04563497
Best Michael J Fox impression goes to the one on the right,0.0030738013,0.24244301,0.75448316
Dance before go to Heal ... !!,0.023700861,0.71075976,0.26553938
Will liquidate soon,0.061070804,0.889106,0.04982325
"Nice. Love it. Thanks for sharing. 

Hamas bans public dancing and singing in Gaza.",0.09657777,0.32227728,0.581145
The lights are on but no ones home,0.354315,0.5903263,0.055358727
Not one single rhythm detected,0.40697703,0.55646384,0.036559142
Soon,0.080124,0.69092435,0.22895171
someone said her to go Gaza tunnels they're waiting,0.10084014,0.8378596,0.06130037
I canât wait for the red triangle  version of this video,0.002016287,0.01983643,0.9781473
I donât get it,0.8652653,0.12353707,0.011197626
ew,0.24854971,0.620565,0.1308853
I feel second hand embarrassment for them,0.9678274,0.029115641,0.0030569949
"i canât dance 
iâm too jewish",0.89736235,0.09478792,0.007849703
"My eyes,,, my eyes hurt",0.9504699,0.04470744,0.004822621
This is what I love to seeâ¦ makes me happy.. keep up all the amazing cleanizing you all are doing ,0.0014437635,0.0072419564,0.99131435
"Have they changed their diapers???
I'm sure it's already wet & leaking",0.48055255,0.46610174,0.053345684
"These dances definitely arent middle eastern, and i think we all know exactly where they came from.",0.46957806,0.4929066,0.037515294
"yeah girls, keep it going! give us nothing.",0.04581778,0.29568514,0.6584971
'Stunning and Brave' ...,0.012545255,0.23660345,0.7508513
What the heck is this?!,0.91650337,0.07222357,0.011273054
How did they escape from this zoo?,0.48683146,0.49776,0.015408537
a tantrum boy,0.5749975,0.3853725,0.039630085
Dance left the chat,0.16327375,0.78733367,0.049392585
Cows,0.31874642,0.55611175,0.1251418
Hope their families go through the same.,0.33602923,0.57362777,0.09034306
"Let them dance, after a while they will have to wear diapers.",0.25857553,0.6419136,0.099510826
Iâm actually embarrassed for them.,0.9434265,0.05083113,0.0057423343
Weak PUTANAS,0.37209225,0.5715752,0.05633261
Diaper army ,0.4639087,0.48807845,0.048012853
Even this and solve it in it,0.12501335,0.7594103,0.11557635
